date,TLT,XLP,IWM,XLY,RINF,PDBC,VXUS,VTI,SMH,XSW,IGV,IEF,HYG,LQD,KRE,USO,GLD,XAR,SPY
2024-04-03,83.21416473388672,70.19974517822266,200.8495635986328,88.31161499023438,29.839771270751953,13.141487121582031,56.24196243286133,250.5926971435547,224.21548461914062,150.90914916992188,84.25419616699219,85.55928039550781,67.11274719238281,96.71771240234375,45.499061584472656,81.25,212.74000549316406,135.68655395507812,505.76641845703125
2024-04-04,83.81098937988281,69.89833068847656,198.83944702148438,87.27617645263672,29.821496963500977,13.187531471252441,55.85892105102539,247.58792114257812,218.24063110351562,150.20030212402344,83.26438903808594,85.85225677490234,67.0604248046875,96.8258285522461,45.40483093261719,82.2699966430664,211.52000427246094,135.5184326171875,499.5930480957031
2024-04-05,82.64446258544922,70.01136016845703,199.50296020507812,87.7619857788086,29.912866592407227,13.233577728271484,56.064453125,250.0870361328125,220.96998596191406,150.9490966796875,84.15422058105469,85.28455352783203,66.99937438964844,96.40249633789062,45.43309020996094,82.4000015258789,215.13999938964844,136.4183349609375,504.8122863769531
2024-04-08,82.63541412353516,69.90776062011719,200.59585571289062,88.59623718261719,30.004230499267578,13.233577728271484,56.34473419189453,250.37875366210938,221.3868408203125,151.92752075195312,84.44416809082031,85.09228515625,67.15636444091797,96.39347839355469,46.20586013793945,82.19999694824219,216.47999572753906,136.51724243164062,505.0946044921875
2024-04-09,83.404052734375,70.24683380126953,201.38626098632812,89.01336669921875,29.912866592407227,13.169114112854004,56.494205474853516,250.73855590820312,222.41905212402344,153.24542236328125,84.68412017822266,85.43106079101562,67.29590606689453,96.88885498046875,46.50743103027344,81.1500015258789,217.6699981689453,135.1031036376953,505.6788635253906
2024-04-10,81.58641052246094,69.99252319335938,196.06814575195312,87.63932037353516,30.077320098876953,13.215160369873047,55.700096130371094,247.93798828125,220.48367309570312,149.6311798095703,83.57432556152344,84.29564666748047,66.70285034179688,95.51079559326172,44.198551177978516,82.08999633789062,215.61000061035156,133.55056762695312,500.61541748046875
2024-04-11,81.21565246582031,69.82299041748047,197.39520263671875,88.3459701538086,30.095592498779297,13.159904479980469,55.89628601074219,249.62026977539062,225.60496520996094,151.15875244140625,84.12422943115234,84.1766128540039,66.64176940917969,95.31262969970703,44.23625183105469,81.55000305175781,219.8000030517578,134.15379333496094,504.39349365234375
2024-04-12,81.64971160888672,69.1165542602539,193.88232421875,86.91304016113281,30.068187713623047,13.19674015045166,54.92466735839844,246.02230834960938,219.02468872070312,147.61441040039062,82.74449157714844,84.5245590209961,66.60691833496094,95.52880096435547,43.8404426574707,81.52999877929688,216.88999938964844,132.25509643554688,497.43133544921875
2024-04-15,80.3836669921875,68.83399200439453,191.04275512695312,85.46537780761719,30.21436882019043,13.19674015045166,54.67242431640625,242.99806213378906,215.72959899902344,143.53091430664062,80.46492004394531,83.98431396484375,66.22315216064453,94.4749755859375,43.670806884765625,81.6500015258789,220.9499969482422,131.0782928466797,491.1994323730469
2024-04-16,79.85014343261719,68.86225128173828,190.34017944335938,84.97956085205078,30.241779327392578,13.19674015045166,54.05581283569336,242.2687530517578,217.51611328125,143.2413787841797,80.68486785888672,83.65469360351562,66.00509643554688,94.15972900390625,43.11479568481445,81.33000183105469,221.22000122070312,131.73097229003906,490.3035888671875
