ticker,n_obs_total,inflation_n_obs,inflation_corr,inflation_beta,inflation_r2,inflation_signed_score,inflation_score,growth_n_obs,growth_corr,growth_beta,growth_r2,growth_signed_score,growth_score,liquidity_n_obs,liquidity_corr,liquidity_beta,liquidity_r2,liquidity_signed_score,liquidity_score,primary_macro_dimension
CNBS,604,604,0.04973319016488417,0.16487414398409664,0.0024733902039765316,30.01050292561222,70.26059355126499,604,0.26409482302243187,0.5725086461956465,0.06974607554724961,17.56607012853643,58.94183349960611,604,0.17882494982260239,0.45308787102828757,0.03197836267905626,16.50755049246833,63.608251394102744,inflation
CNC,604,604,-0.039914247184518664,-0.07653605636659408,0.001593147128306856,-44.661548916008414,26.945431815556375,604,0.0776578765382985,0.0973732298751676,0.0060307457884376135,-49.07562511481036,24.624168233737986,604,0.07318813403150842,0.1072573103372126,0.005356502963014042,-51.020425890907795,23.502227745076663,liquidity
CNDT,604,604,-0.0117508857403521,-0.03143010886277939,0.00013808331568281032,-32.532974122605445,33.98087768644469,604,0.36695791277764617,0.6418114566201125,0.13465810975012657,29.695378799069474,65.18791642624507,604,0.24344461888916039,0.4976494749810959,0.059265282466088545,26.47294261350156,69.526868735883,inflation
CNI,604,604,0.03141836976408491,0.03235304007409984,0.0009871139586327647,-11.625224783124755,46.10887633967691,604,0.4074933329122834,0.27438974939879296,0.16605081636796104,-19.372653982990716,39.919946904753964,604,0.33724376647717474,0.2654137811880101,0.11373335802771117,-16.741441718272434,43.86110451767824,growth
CNQ,604,604,0.45268003231256465,0.6506566908392409,0.20491921165450458,78.09247837961702,98.15159817746634,604,0.19120456499486854,0.1797110348842593,0.036559185674876905,-37.948051865391236,30.354399624169464,604,0.09225785675593133,0.10134726012100616,0.008511512133197945,-51.040816283383684,23.490117541178236,inflation
COF,604,604,0.13710844383237566,0.21216454177238717,0.018798725370135713,40.359642094979705,76.26383875332934,604,0.5354091663074325,0.5417642340569397,0.2866629753660199,21.696992778432094,61.06908461800358,604,0.23873472316854036,0.2823399161389465,0.0569942680463596,-17.025237070053464,43.69255358960963,inflation
COHR,604,604,0.08899927038749599,0.28141806894961213,0.007920870129506619,47.61761996620787,80.47398803425764,604,0.6274369780877755,1.2973333100419437,0.3936771614719197,78.29362756640548,90.213966973351,604,0.2824870513169663,0.6826721198522024,0.07979893416175433,51.77593568498271,84.55475040606123,growth
COIN,604,604,0.08434524440269164,0.32063627265297456,0.007114120253349786,51.99441159642225,83.01284203211397,604,0.5504654745529786,1.3683527260314297,0.3030122386748359,77.25041859348123,89.67675830534765,604,0.3348162632138592,0.9727621958388813,0.11210193011249225,69.84026233417819,95.28346390523724,growth
COMP,604,604,-0.14684037144224063,-0.43238467071566605,0.021562094685295196,-68.62618548725091,13.044218665253352,604,0.42658754191119463,0.8213890495931822,0.18197693091383524,48.56548460181245,74.90522586901021,604,0.38615096568685203,0.8690205140105547,0.14911256830088837,67.0972943810504,93.6543681809391,inflation
CONY,604,604,0.08868133493316907,0.26380545524223725,0.007864379165528913,45.13030174911595,79.03116453866087,604,0.5858939814321805,1.1396894112560547,0.3432717574784523,70.64914649298346,86.27738130200808,604,0.351792518178868,0.7998089100161142,0.12375797584662915,62.31802914155139,90.815880564605,growth
COP,604,604,0.48450103083807505,0.6608182306251466,0.23474124888315737,79.34377946557602,98.87744282190361,604,0.10925887193965042,0.09744508731076515,0.01193750109752493,-47.83202413819689,25.26457034061548,604,-0.01926194996106751,-0.020078702721334406,0.0003710227163026687,-62.78527935974848,16.514879438207988,inflation
CORT,604,604,0.009386158872090605,0.02502762953836484,8.809997837212518e-05,-15.14767491566731,44.06560186905352,604,0.38104951180244095,0.6643992797395474,0.14519873044487858,32.389642965995485,66.57534895599635,604,0.2196575023894534,0.44763696981192913,0.04824941835597272,17.111293006911293,63.96682443092387,growth
CORZ,589,589,0.051573939693542674,0.19644207064520136,0.0026598712555131764,35.440008524194624,73.41009737963638,589,0.4935001446925649,1.2325761045120878,0.24354239281158252,71.40478019651492,86.66650082255313,589,0.23898353175610063,0.6971309321417667,0.05711312845061916,51.21627546331538,84.2223585991725,growth
COST,604,604,-0.01827692424014189,-0.01798757746750472,0.00033404595967988617,-28.771967480680104,36.16253209349915,604,0.2991795856954435,0.1925384399309496,0.08950842449689722,-32.79326476520974,33.008897796445545,604,0.13826414474080972,0.1039985361465032,0.019116973720907583,-49.01789779121452,24.691563537817952,liquidity
CPNG,604,604,0.0023328283146533345,0.004162450005824827,5.442087945648317e-06,-22.13528222591835,40.01228696308168,604,0.38919618171963155,0.45409921356176286,0.15147366786514047,5.7118134501341915,52.83739076027313,604,0.24585668479216638,0.3352712878465537,0.06044550945699466,-6.596074233332382,49.88661231564676,inflation
CRBU,604,604,0.03438453279652154,0.13937785219140078,0.0011822960956350654,24.520918965338577,67.07623995126829,604,0.3950046938331618,1.0470051620460188,0.15602870815022987,60.116169575165955,80.85334197049266,604,0.2523853480538007,0.7818849755950693,0.06369836391223811,57.46311681151266,87.93246484343706,growth
CRCL,247,247,0.06331352591173835,0.3598681654677835,0.004008602563376363,54.42232261326006,84.42120507800018,247,0.3502970071800632,1.3380576793912682,0.12270799323930924,69.55669154759852,85.71481303304577,247,0.1843889605013701,0.7959992835833838,0.03399928875477582,56.183772347706686,87.17264021861263,growth
CRDO,604,604,0.09236262440242637,0.37115214724173573,0.008530854386503688,56.53957016096322,85.64936096365616,604,0.5720568213422438,1.5031793741308757,0.32724900684419184,81.03257075756053,91.62440731813909,604,0.20848859705815945,0.6403038437814105,0.043467495103279574,44.508741108675785,80.23863887497157,growth
CRM,604,604,0.06691163999307322,0.11076444767095302,0.004477167566562635,17.54296560081576,63.02852502829266,604,0.4363783477676363,0.47236513139618175,0.19042606240041213,10.252078150703248,55.1754357881436,604,0.14858080897099368,0.1879790798424872,0.022076256794474915,-38.06422195056548,31.197139535160943,liquidity
CRNX,604,604,0.014201765978041445,0.03446908926735112,0.00020169015689505546,-11.539975227805591,46.15832721434121,604,0.3749374293397459,0.5950619494882934,0.14057807591989693,24.609582513663586,62.56894561681958,604,0.21379230769017482,0.3965770893985562,0.045707150827490384,7.13881542524077,58.043998912516635,growth
CRS,604,604,0.10079466556642769,0.21930289840952422,0.010159564606648004,40.05162281863449,76.0851654151317,604,0.49898707332568937,0.7099243047282013,0.2489880993461369,41.74497084682242,71.39294865081676,604,0.2966739963433017,0.49332644223484795,0.0880154601063054,27.785706274131964,70.30654159502389,growth
CRSP,604,604,-0.034518144312373794,-0.09666074160807019,0.0011915022867698634,-48.87480171759976,24.50144210275949,604,0.4686428125385012,0.858144789615264,0.21962608574399678,52.37604341239251,76.86750310790512,604,0.33445755574017794,0.715800147215873,0.11186185659169423,55.93352767841946,87.02401561645519,liquidity
CRUS,604,604,0.07825357593417356,0.14070416111402972,0.006123622146485468,26.331467750288663,68.12648849160358,604,0.5403037781937192,0.6352675614500662,0.2919281727304077,34.66195498810292,67.74549390908525,604,0.26838561836087155,0.36881627560361185,0.07203084014294739,1.2083114574453213,54.521770865392746,growth
CRWD,604,604,0.10306887294934113,0.23724201263095196,0.010623192571047423,42.60741055322694,77.56770615635595,604,0.5372754868815416,0.8086806014747533,0.28866494880379756,51.20146743767935,76.26264596880704,604,0.2194628995190595,0.38607641729038256,0.04816396426531281,3.7605665625321616,56.03759895746866,growth
CRWV,294,294,0.04531041783074478,0.24796924959495958,0.0020530339639966743,42.09909213730358,77.27284490832625,294,0.43470269603482287,1.6061281830054808,0.1889664339399436,78.0135361601606,90.06973170009964,294,0.17400300739379154,0.7569183694127669,0.030277046582083873,53.34407351275097,85.48609436413204,growth
CSCO,604,604,0.12313601331819994,0.13181681546201623,0.015162477775899913,25.426162582539124,67.60134636956285,604,0.4721238669524261,0.3304894563972119,0.22290094574611213,-9.269315450315885,45.122740569680985,604,0.2166606612320571,0.17726127960721008,0.04694184212551221,-37.744919184920334,31.38677892547023,liquidity
CSGP,604,604,0.02222183689561888,0.035669301629709244,0.0004938100350154885,-10.158743645161273,46.959540893638554,604,0.3210189135776066,0.33694669261621313,0.10305314287454685,-13.319893580339325,43.036863493898345,604,0.247056731455837,0.303081502274542,0.061037028557641565,-12.331850377881688,46.480036463398285,growth
CSX,604,604,0.04393128009551343,0.04617200050792488,0.0019299573708304542,-4.859230593482427,50.03363969355961,604,0.3922360113079518,0.26956793010905156,0.1538490885667717,-20.181792514274605,39.503274652211154,604,0.2568807973125727,0.20634054019913825,0.06598774402794305,-30.284304369192228,35.81776605496944,liquidity
CTM,604,604,-0.045200481079296695,-0.2372940105528922,0.0020430834897998584,-60.52910678486533,17.741106790471648,604,0.24207680047148483,0.8310225649611106,0.05860117732651108,42.79543933925329,71.93389566550398,604,0.19835838417776377,0.7958704322240209,0.039346048573613325,56.53513603881433,87.38132114257469,inflation
CTRA,588,588,0.39986518581363634,0.5458405699339949,0.15989216682577392,73.49263600083178,95.4833586998845,588,0.17207015295732334,0.1527605092783236,0.02960813753875665,-41.0939467628958,28.73439629652389,588,0.03680308644942618,0.03821070603183517,0.0013544671722039371,-58.20924647162459,19.232663874511605,inflation
CVS,604,604,0.02021848149776545,0.03071455476294262,0.00040878699407548383,-12.980183835408896,45.32290261794991,604,0.11022439318911585,0.10949375058682483,0.01214941685390881,-46.835267931502635,25.777857791183827,604,0.05634517358962537,0.06541848760155843,0.0031747785868450162,-55.46178135822555,20.864430539445788,liquidity
CVX,604,604,0.4465133525403999,0.48263384751854993,0.19937417399686747,73.61209432304098,95.55265312021385,604,0.10262802515286795,0.07253794100062147,0.010532511546777697,-49.302199013829515,24.507492221878906,604,0.0002286435286359037,0.0001888818938087049,5.227786318707731e-08,-61.00257948707976,17.57365547566035,inflation
CWCO,604,604,-0.025336556730211752,-0.03812180142675145,0.0006419411069432384,-34.521700120478044,32.82727354511793,604,0.3194081537558455,0.3142590160229041,0.10202156868571785,-16.677857475688267,41.307653567370245,604,0.2910345410209484,0.33467128110023014,0.08470110406727409,-5.289981540457286,50.66232317259411,inflation
CYTK,604,604,0.04908614587488495,0.1144649919426239,0.0024094497168504845,18.157168544774418,63.384806919575695,604,0.3011933160973579,0.45927732547116623,0.09071741366172295,3.594676116317577,51.74715423374893,604,0.24566409886024745,0.4378279989625823,0.060350849468817434,16.2331640950293,63.44528860543298,inflation
D,604,604,-0.12282346813627623,-0.1318034664588138,0.015085604325022864,-58.15596424191253,19.11770018163646,604,-0.014988025206659183,-0.010517337665026149,0.00022464089959545105,-59.746803104455296,19.128961172994803,604,0.22385600507164505,0.18359561923526643,0.050111511006636376,-36.25498691243951,32.2716752626019,growth
DAT,604,604,0.062384556449020856,0.09001002415610203,0.0038918328833410696,12.70726899952526,60.22347313506254,604,0.6799892245392914,0.6415518235859278,0.4623853454895469,40.51390857316091,70.75900344767201,604,0.34722464530720243,0.38288858470513704,0.12056495430871253,7.681963114852611,58.366583643337165,growth
DBC,604,604,0.5369834510651641,0.44162629413071885,0.28835122671785346,75.12775412061407,96.4318448345039,604,0.07478160748093995,0.04021654375604203,0.005592288817433374,-52.75301410853748,22.730467839738566,604,-0.0031340559476888056,-0.0019699212066821084,9.822306683243578e-06,-61.53297238144953,17.258646036548733,inflation
DD,604,604,0.09256249525352293,0.12888915671083756,0.008567815527558455,23.11799421218018,66.26244267253576,604,0.5134488561351938,0.46751381173393025,0.2636297278665389,12.261715255737071,56.210314226103264,604,0.3798822800422073,0.4042764594972456,0.14431054669006602,15.015456521053979,62.72207118688947,inflation
DDD,604,604,0.09056827937837345,0.39536294838498925,0.008202613229559105,57.43973104808434,86.17151903286938,604,0.4167127282683924,1.1895221738195385,0.17364949790088705,66.6537285581768,84.21990940272246,604,0.24988093476549753,0.8336832207443406,0.06244048155927883,61.08974806070776,90.08638335893878,growth
DDOG,604,604,0.05888412637454958,0.13248090438259572,0.0034673403388939257,23.59004495220977,66.53626605956696,604,0.4680076317267954,0.6885316518778437,0.21903114335452373,38.32206605223678,69.63029689730733,604,0.14841733969701032,0.2552041779611718,0.022027706722737756,-25.826557131768663,38.465298614074854,growth
DE,604,604,0.10083525142835614,0.1324376151859712,0.0101677479306198,24.920768191526857,67.30818126632654,604,0.3305261337718769,0.2838707834147993,0.10924752510618466,-21.24110912750812,38.957771228104455,604,0.253175785698983,0.25413777408568666,0.06409797846429738,-22.710276071964174,40.31611139679433,inflation
DECK,604,604,-0.038050281241019494,-0.07493115994904175,0.00144782390252068,-44.18361169528753,27.222669784843053,604,0.490093346636424,0.6311016529129686,0.24019148841729007,31.941626920634626,66.34463956869325,604,0.28481023319974313,0.42865536429527795,0.08111686893529206,16.09005128368413,63.36029145160593,inflation
DEO,604,604,-0.02167683762405516,-0.027489834011269573,0.00046988528937965334,-31.91741947557209,34.33794366274823,604,0.18749319276351809,0.15548110701521523,0.03515369733265775,-40.41657423211284,29.083214610446124,604,0.31226561818466536,0.30265541689677994,0.09750981630025121,-10.187105479938829,47.75383725241763,growth
DFEN,604,604,0.0841641853121532,0.24627550818811744,0.007083610089258463,43.32140786158674,77.9818759578777,604,0.5774166543224475,1.1048393467802602,0.3334099926889288,68.56408025578301,85.20366003900418,604,0.3266169901894552,0.7304336318091,0.10667865828041868,57.44746767250394,87.92317055131129,growth
DGII,604,604,0.1047893959745557,0.19048053112421914,0.010980817508712229,36.614718806199406,74.09151384808376,604,0.5804597179868002,0.689955799147563,0.3369334842053156,42.533021346469226,71.79876145555897,604,0.318006181386886,0.44179104367533334,0.10112793140026906,20.00323222155688,65.68439674311112,growth
DGRO,604,604,0.06052865176521648,0.031932263311434235,0.0036637176845148445,-10.743931050651288,46.62009010195198,604,0.7086537813710562,0.24446615204129202,0.5021901818514967,-13.096588551483935,43.15185617534892,604,0.493665362755478,0.19904416336437628,0.2437054903844977,-24.060336642182612,39.51428726320268,liquidity
DGX,604,604,-0.048716613229164055,-0.05078320510591057,0.002373308404519962,-38.64158939952868,30.437441391666596,604,0.06222964715700909,0.04241859539348511,0.00387252898528585,-53.05476658230892,22.575078029347004,604,0.18513339286892708,0.1474945142974604,0.0342743731551605,-43.250489979746284,28.116925979706046,growth
DHI,604,604,-0.19599588287947678,-0.3299716100454653,0.03841438610570558,-68.83340087432666,12.924018834340032,604,0.31749608178146893,0.3495295708260071,0.1008037619465852,-11.517266767278215,43.965140353363225,604,0.4273497917974522,0.5498715030053923,0.18262784454932574,40.20062895629708,77.6799771599362,inflation
DHR,604,604,-0.06740995510407823,-0.0883758742327567,0.004544102047133842,-47.68739075668507,25.19022587862067,604,0.3682215128214994,0.3156710606272991,0.13558708250455365,-14.55669149569197,42.39996467693986,604,0.3284686578067056,0.3291180566769157,0.10789165916133865,-4.942750415918742,50.86854969437462,inflation
DIA,604,604,0.02922189478854242,0.01852492731753616,0.0008539191350326427,-17.067180772348102,42.95215038909264,604,0.7817014925419339,0.3240447633625245,0.6110572234422871,1.015636895052341,50.41905769629235,604,0.4803823144299439,0.23274654305855988,0.23076716801706948,-17.646936455269426,43.323315659177666,liquidity
DINO,604,604,0.35529313712976845,0.6188833301462984,0.12623321329151246,73.85854022282233,95.69560947061349,604,0.23365006136470332,0.26613610229973705,0.05459235117572962,-26.55769758768512,36.219952172534335,604,0.056950299709162364,0.07581690807606227,0.003243336636963419,-54.61520511864493,21.3672266915556,inflation
DIS,604,604,0.05125994682260297,0.06066174403914544,0.0026275821482560848,2.4131457578387208,54.25214112872227,604,0.40372986195447863,0.31242339011252057,0.16299780143378237,-14.001729963868383,42.68574648388536,604,0.19674273676113743,0.17794407761400655,0.038707704468262216,-38.30448040383638,31.054445918013947,liquidity
DLR,604,604,-0.02164635099458955,-0.026567523028148736,0.00046856451138096804,-31.366087893276244,34.657755641503016,604,0.5213960082769035,0.41845619127450046,0.27185379744708876,4.836161876993206,52.38646709353788,604,0.39542489735051584,0.37091847801511246,0.156360849444666,6.342516909913558,57.57106356337949,inflation
DLTR,604,604,0.001882645274436581,0.003496594743305102,3.5443532293583893e-06,-22.288604769892075,39.92334885804556,604,0.21891750037394694,0.2658723712285408,0.04792487196997706,-27.21090335992773,35.883578721053254,604,0.19586400576403595,0.2780222304812166,0.038362708753934306,-19.075976729475673,42.47458412445282,growth
DNA,604,604,-0.00688771043609586,-0.03497434197038647,4.744055505150382e-05,-32.913027537221026,33.76041936614571,604,0.4448157292270763,1.476966802316049,0.19786103296781565,76.16643412083127,89.11855197296127,604,0.3287471948901057,1.2758065168650214,0.10807471814811312,76.09345340845529,98.99734136075321,growth
DOC,604,604,-0.07584839658153292,-0.08781652154410764,0.005752979263989494,-47.845170070829845,25.098702526279617,604,0.31467141819573935,0.23823362005117124,0.09901810142931788,-27.711368088016847,35.62586047194178,604,0.4100333317280402,0.3628248942122683,0.16812733312799705,4.51518777450257,56.485781441148006,inflation
DOW,604,604,0.18551452910337327,0.3325242093608615,0.034415640508446324,56.63586566147521,85.70521928114213,604,0.28654534804849113,0.3358571744037019,0.08210823648823092,-14.801600648990643,42.273846781637815,604,0.17711254373334365,0.24262902377562792,0.031368853147695566,-27.160849329121334,37.67283958764221,inflation
DOX,604,604,0.03424050534867517,0.03474112195062637,0.0011724122065326528,-10.425920937134991,46.80455884441758,604,0.3832483524815521,0.2542727950647502,0.146879299679824,-23.385249462087483,37.85362929389267,604,0.273358580659391,0.2119749170048639,0.07472491362011678,-28.469486713958357,36.89561739448326,liquidity
DRS,604,604,0.08833859544943176,0.16615723274932756,0.007803707445978366,31.636824385703648,71.20397699046023,604,0.46916841306806356,0.5770500096792454,0.22011899982080513,25.569042605530377,63.063027139632155,604,0.2881042416770103,0.4141584267172064,0.08300405407228517,13.316452691499586,61.713003665288625,inflation
DT,604,604,0.04955789807457462,0.08259262429307636,0.0024559852615699267,11.295372993456677,59.404471884279,604,0.37472187863338247,0.4083695622666284,0.14041648632653142,-1.9482263113236753,48.892793020118916,604,0.1205757506701885,0.1535806321728585,0.014538511649679462,-44.54704449373917,27.346880010828894,liquidity
DTCR,604,604,0.0041874348725087305,0.004479473233150618,1.753461081150221e-05,-21.795238721261136,40.20953665742039,604,0.6845062285568385,0.4788199214565635,0.46854877693310687,19.624384666156015,60.00177876444317,604,0.5088278295114281,0.4160043057799606,0.25890576008531097,21.454476678402635,66.54631572282902,inflation
DUK,604,604,-0.11973756826056091,-0.09795981136412134,0.014337085252952483,-52.13261383091857,22.611676720494987,604,-0.13990440130224893,-0.07484534766535053,0.019573241503740714,-66.73263288155755,15.53155316859888,604,0.1492720668508705,0.09333491613059888,0.02228214994193075,-49.73314961789149,24.266763207465132,growth
DUOL,604,604,0.07682064452210491,0.2075262167032973,0.005901411424791607,37.69930456885568,74.72065161204058,604,0.4163445426629473,0.735468073848327,0.17334277820521873,41.191106612250785,71.10773190572407,604,0.16240958446675693,0.3353163780661162,0.026376873126664657,-9.37915660715557,48.23369194871543,growth
DVN,604,604,0.4772832159237353,0.7465542793216875,0.22779926820250293,80.46681731923549,99.52888556476219,604,0.15733380753424495,0.16092488455389142,0.024753926993222833,-41.19702044000514,28.681317695569277,604,0.018728552947315687,0.022389146552903853,0.0003507586955004071,-59.66725196959527,18.3667293964807,inflation
DYN,604,604,-0.003863179038875631,-0.01411188355612151,1.4924152286408044e-05,-27.304523435672817,37.01375520281465,604,0.35139247511199606,0.839360508024621,0.12347667156533478,47.30931863950187,74.25835332389356,604,0.25806548480677666,0.7204737474562681,0.06659779444855668,53.9476358835811,85.84456041057105,liquidity
EAF,604,604,0.10759513934053576,0.5260892444863393,0.011576714009709306,62.712919824008694,89.23034785916897,604,0.3121250491956455,0.9979558330979992,0.09742204633538412,54.87675767422855,78.15526559128581,604,0.12398431703796794,0.463320604045428,0.015372110871371348,16.514054270932053,63.6121140997078,inflation
EH,604,604,0.08964333483137706,0.29889200729316345,0.00803592747969038,49.84122042280191,81.76383625775702,604,0.3501552411188646,0.7634363860461403,0.1226086928830102,40.800406984133794,70.90653805841485,604,0.23400162341283795,0.5962978682158058,0.05475675975984363,40.03661766601017,77.58256804094218,inflation
EIDO,604,604,-0.01609483807563437,-0.01643497182078994,0.0002590438126808899,-28.282896052223922,36.44622870423144,604,0.33557947664220455,0.22407513712255625,0.11261358514345592,-28.217681280485806,35.36513051008539,604,0.3863936693305064,0.3015507711448022,0.14930006769869272,-8.005322102532805,49.0496358298031,inflation
EIS,604,604,0.008014709183918986,0.008279051796782113,6.423556330279534e-05,-20.69832115739882,40.84582775318687,604,0.6378788726722207,0.4308707133239722,0.40688945620158307,11.389252607019786,55.76103272108871,604,0.4099993694805717,0.32368614410511237,0.16809948297446634,-3.3272707454286703,51.82801078501002,inflation
EIX,604,604,-0.0503866440166446,-0.0635646887752965,0.0025388138952600666,-41.86406164111166,28.568175677245737,604,0.16433644049604945,0.13556584769704802,0.027006465674911603,-42.46515579956949,28.02828141516815,604,0.28217611868582454,0.2720625950262536,0.07962336195659654,-17.980978703139,43.12492223751237,growth
EL,604,604,0.018763362547564572,0.03960002452360041,0.00035206377409134886,-8.628996596549529,47.846904226922625,604,0.3666461659682064,0.5059969034665424,0.13442941101918554,12.351134327405738,56.25636128055926,604,0.28206939145200927,0.45497636370953787,0.07956314159410684,20.25867208706371,65.83610686142947,liquidity
ELV,604,604,-0.013167470918323732,-0.019603475366468524,0.0001733822903849012,-29.14340116468101,35.94707383703241,604,0.12344624895197823,0.12017787703258538,0.015238976380313785,-45.13440774170722,26.65372912735407,604,0.09953923825243986,0.11325909977978017,0.009908059951875988,-49.685438830476784,24.29509946261225,liquidity
EMB,604,604,-0.4008400766476233,-0.13308902755646992,0.1606727670468725,-68.02411167737581,13.393464786236976,604,0.5483644074503975,0.11905737423832526,0.30070352335842554,-30.399838331828683,34.24141156848155,604,0.7155313625934472,0.1815715824226988,0.5119851308548352,-19.596613949440982,42.165368747733304,inflation
EMN,604,604,0.1085044800853895,0.16205466844274832,0.011773222198600686,31.51723352256535,71.13460568685744,604,0.4132288909093035,0.40357149197647113,0.17075811628213303,-1.563443844629403,49.09093977860054,604,0.3232683474801427,0.3689989654423741,0.1045024244825423,3.266773114185946,55.74432655723156,inflation
EMOTF,604,604,0.1562268864890306,0.5965251525183412,0.024406840062056453,66.4785230376981,91.4146686085092,604,0.23094362994402695,0.5766268978240883,0.05333496021172366,16.956042921056813,58.627695189755,604,0.2103807947251975,0.6139417435711021,0.04426007878920569,41.96121141326551,78.72561728476923,inflation
EMQQ,604,604,0.08982084692039746,0.09996092724658624,0.008067784541497475,15.45589895438323,61.81787623649074,604,0.5870429566258201,0.4272075688433885,0.34461943292398445,9.334863270263492,54.703108769317545,604,0.4782939344179628,0.40681418967587796,0.2287650877010145,19.010128974469975,65.09457568750199,liquidity
EMR,604,604,0.10382325400324427,0.1457139926880496,0.010779268071822177,27.914237170536836,69.04460861469587,604,0.6355417484461109,0.5832659622327327,0.4039133140179397,32.7677707194234,66.77006881752583,604,0.3237659372097398,0.3472848729402851,0.10482438209730116,-1.393059922526836,52.976771775049116,growth
ENPH,604,604,-0.006179993210041709,-0.02113007989257516,3.8192316076161625e-05,-29.311537857589553,35.84954245993181,604,0.3217534566914338,0.7193699446311096,0.10352528689288636,36.50475722758643,68.69445942046457,604,0.3046859052692507,0.7961842726488627,0.09283350086974282,60.53173155214865,89.75496778146372,liquidity
ENVX,604,604,0.07313932371039246,0.31344209920292937,0.005349360672813577,50.639241409228816,82.22674583695121,604,0.49622089604509434,1.390584428819396,0.2462351776717963,76.1772551711021,89.1241243579323,604,0.2830620908167038,0.9271205046786491,0.08012414725752387,66.24050651191797,93.14550716685302,growth
EOG,604,604,0.48103165830827627,0.606058297391724,0.23139145629481025,77.9842561889378,98.0888215217156,604,0.09957836853090021,0.082039248749269,0.009915851479275779,-49.13380472046611,24.59420818808033,604,0.009318317173888178,0.008972765536593428,8.683103495317936e-05,-60.27174249679751,18.00771210204933,inflation
EOSE,604,604,0.03470023441537302,0.1898156778589844,0.001204106268481838,34.024032014061866,72.58872914295725,604,0.35716755328890987,1.2775785063366747,0.12756866112238627,68.28393314818062,85.05939608190053,604,0.25809503965048597,1.079014841992261,0.06661304949218592,70.3190406734813,95.56781857462221,liquidity
EPD,604,604,0.23205902861110259,0.17647746928471075,0.05385139275992853,38.730531609854204,75.31883747898083,604,0.199546103761404,0.09923159593439804,0.03981864752635701,-44.534404886869375,26.962705317946188,604,0.13133753845986249,0.0763357116688465,0.017249549008695856,-51.87408562480429,22.995224584171897,liquidity
EPI,604,604,0.01865150360222216,0.014526078962789983,0.00034787858662370624,-18.400107426832278,42.178957043029556,604,0.4581222798909075,0.23330921474544736,0.20987602333244298,-23.240852478950515,37.92798765639532,604,0.38549361930087905,0.22945622019334805,0.14860533052169106,-21.380739197485106,41.10574615539249,growth
EQIX,604,604,-0.051525483602030235,-0.058959229697068294,0.0026548754604230865,-40.52825965093878,29.34303692485069,604,0.43057101922056024,0.322173967758377,0.18539140259263207,-11.549061946328013,43.9487671757645,604,0.33081899269744824,0.28931319953349355,0.10944120592935432,-12.28906012331418,46.50545032967335,inflation
EQNR,604,604,0.3961287910703837,0.6303654271012428,0.15691801911488368,75.70048652344228,96.76407082867374,604,0.016949897445875113,0.017637579271111987,0.0002872990234256837,-56.84061602325681,20.62552507474394,604,0.030965857502885892,0.0376605950187021,0.0009588843308890345,-58.55111562231963,19.029621920983985,inflation
EQT,604,604,0.26798273898375335,0.44242246181637956,0.07181474839323448,65.85029533533084,91.0502513484531,604,0.25785916557567484,0.2783741127279796,0.0664913492713833,-24.059585289507467,37.50637475425832,604,0.14032503074840902,0.17705719574257656,0.019691114254541935,-40.554232389414146,29.718279618201095,inflation
ERII,604,604,0.05176504953164581,0.10460881072934437,0.0026796203530137443,15.637173559004424,61.92302854748385,604,0.42046800002662593,0.5556233727778794,0.17679333904639072,19.737544022095932,60.06005106506017,604,0.30739801800068356,0.47476728248909583,0.09449354147074858,25.134592005685295,68.73199934985203,liquidity
ESI,604,604,0.014872461442475778,0.02559435279702622,0.0002211901093579287,-14.818088188137684,44.25678588043128,604,0.6397354763256624,0.7199090976288467,0.4092614796696222,47.9092601899167,74.56729794529073,604,0.3918909043440708,0.5154357925011416,0.15357848090761367,34.419885355746175,74.24669436413002,growth
ESTC,604,604,-0.0026485711969868125,-0.006184895371336332,7.014929385508157e-06,-24.78582168501623,38.47478340550954,604,0.43616901818274084,0.6660264020532964,0.19024341242249612,34.86909023957053,67.85215983645504,604,0.17264604200654815,0.3081239245446504,0.02980665582052679,-13.973261545643833,45.50517421166568,growth
ET,604,604,0.29374915965063075,0.28715087496753083,0.08628856879545176,55.609262915814405,85.10971583815471,604,0.31664875771780376,0.20240779140744314,0.10026643576422839,-30.806182368765754,34.0321615097688,604,0.12702824024762294,0.0949034240803688,0.01613617382040781,-50.236551273872884,23.967784327880064,inflation
ETHD,495,495,-0.07907799206303018,-0.5468311208487786,0.006253328828720664,-66.94233289680925,14.020974298656466,495,-0.5362954460537551,-2.4232396005803194,0.28761280545799617,-82.94494378648461,7.1828961185365765,495,-0.3081448085416834,-1.6533853758360935,0.09495322303119072,-75.23480374869436,9.12089332602964,growth
ETN,604,604,0.1541290492250737,0.239957569558615,0.023755763815025192,45.21991354827441,79.0831458285578,604,0.6840687583264029,0.6964110252097518,0.46795006611822665,47.122300721318275,74.1620469755705,604,0.28047193545427157,0.3337240117062317,0.07866450657746508,-5.934805010423245,50.27935145152431,growth
EVEX,604,604,0.002273504476684646,0.0075837795974965224,5.1688226055051265e-06,-21.036829459718152,40.649468586641646,604,0.4495939020700186,0.9806775373928427,0.20213467677854546,59.13790297456705,80.3495758880492,604,0.23862222075668332,0.6083434851024982,0.05694056423885131,41.71156608627228,78.5773486422822,growth
