date,inflation_score,inflation_score_ema5,inflation_pct_rank,growth_score,growth_score_ema5,growth_pct_rank,liquidity_score,liquidity_score_ema5,liquidity_pct_rank
2024-02-16,0.7660705019580698,0.5278690348051396,0.78125,-2.3922108046860795,-0.5611333731389962,0.13125,-0.9542012842702009,-0.2155656889744565,0.29375
2024-02-20,-0.061900548609881395,0.3312791736667993,0.45962732919254656,-2.157320824992583,-1.0931958570901918,0.14285714285714285,0.798203793054284,0.12235747170179032,0.7080745341614907
2024-02-21,1.4810987913739948,0.7145523795691978,0.9259259259259259,-0.8437032611529101,-1.0100316584444313,0.32098765432098764,-0.30744417908143534,-0.020909745225951556,0.46296296296296297
2024-02-22,-0.3195799521980909,0.369841602313435,0.3558282208588957,4.516239868387919,0.8320588504996852,1.0,1.1357361561098185,0.36463888855263843,0.754601226993865
2024-02-23,-1.1447782160003328,-0.13503167045782088,0.13414634146341464,-0.7002005610145013,0.3213057133282897,0.3353658536585366,-0.10529058199008941,0.20799573170506253,0.5060975609756098
2024-02-26,0.319768123650887,0.0165682609117484,0.6060606060606061,-0.4896343291436357,0.05099236583764796,0.37575757575757573,-0.42983947540660794,-0.004616003998827611,0.43636363636363634
2024-02-27,0.4124950344219608,0.1485438520818192,0.6385542168674698,0.46748505740452273,0.1898232630266062,0.6144578313253012,0.12081870413410441,0.03719556537881639,0.5542168674698795
2024-02-28,-0.534496468627308,-0.07913625482122319,0.2994011976047904,-1.3009714988932146,-0.3071083242800007,0.23952095808383234,-0.2906091890071167,-0.07207268608316131,0.46107784431137727
2024-02-29,-0.07741043330446318,-0.07856098098230319,0.4523809523809524,0.9310267544274842,0.10560336862249425,0.6964285714285714,-0.09339399746840327,-0.07917978987824197,0.5178571428571429
2024-03-01,1.2475906624368522,0.3634895668240819,0.8816568047337278,2.3002764697791775,0.8371610690080553,0.9053254437869822,1.4115048269882706,0.4177150824105955,0.7988165680473372
2024-03-04,0.9706386045936886,0.5658725794139507,0.8294117647058824,-1.125474983768766,0.18294905141578155,0.27058823529411763,-0.15835605420667825,0.22569137020483765,0.4823529411764706
2024-03-05,-0.780159767740882,0.11719513036233986,0.21052631578947367,-3.23272756814145,-0.9556098217699622,0.06432748538011696,-0.023391821541197122,0.14266363962282608,0.52046783625731
2024-03-06,0.018977203883554505,0.08445582153607809,0.5058139534883721,0.9287226283657392,-0.32749900505806184,0.6918604651162791,1.5393468006265243,0.6082246932907255,0.813953488372093
2024-03-07,0.776272176054249,0.31506127304213505,0.7861271676300579,2.0811638816716957,0.4753886238518573,0.8728323699421965,1.5146219818702915,0.9103571228172476,0.8092485549132948
2024-03-08,0.8156496029935235,0.48192404969259783,0.8160919540229885,-2.2960025836896296,-0.44840844532863827,0.13793103448275862,-0.1830872261799658,0.5458756731515099,0.47126436781609193
2024-03-11,0.4993420825092225,0.48773006063147273,0.6457142857142857,-1.055927033263484,-0.6509146413069202,0.2914285714285714,-0.4552370360228534,0.2121714367600555,0.4114285714285714
2024-03-12,-0.18488499893642463,0.263525040775507,0.38636363636363635,1.829045330744113,0.17573868271009074,0.8409090909090909,0.05048724383380104,0.15827670578463737,0.5454545454545454
2024-03-13,1.6297200637572773,0.7189233817694305,0.943502824858757,-1.00043488767636,-0.2163191740853928,0.2937853107344633,0.4818457556506073,0.2661330557399607,0.672316384180791
2024-03-14,1.6042644556727563,1.014037073070539,0.9382022471910112,-1.4385895124534431,-0.6237426202080762,0.2303370786516854,-3.1210742741379622,-0.8629360542193468,0.0449438202247191
2024-03-15,-0.30518405468732235,0.574296697151252,0.35195530726256985,-1.7769561684852562,-1.0081471363004695,0.18994413407821228,-0.4782823519498436,-0.7347181534628457,0.40782122905027934
2024-03-18,0.38546240398800147,0.5113519327635019,0.6166666666666667,0.9148432033412046,-0.3671503564199115,0.6833333333333333,0.1743011684963136,-0.43171171280979265,0.5777777777777777
2024-03-19,-0.12033762740660964,0.30078874604013145,0.4143646408839779,0.5773226714894623,-0.05232601378345361,0.6353591160220995,0.5495889813406521,-0.1046114814263111,0.6850828729281768
2024-03-20,0.616377080009224,0.40598485736316225,0.7087912087912088,2.300248280329924,0.7318654175876722,0.9065934065934066,2.620482291508088,0.8037531095518218,0.9395604395604396
2024-03-21,-0.27636189453346516,0.1785359400642865,0.34972677595628415,0.9036056341082496,0.7891121564278647,0.6721311475409836,-2.147367533593544,-0.17995377149663339,0.10382513661202186
2024-03-22,-1.9830142492423048,-0.5419807897045773,0.043478260869565216,-0.8330501642353758,0.2483913828734513,0.33152173913043476,-1.7897536897156663,-0.716553744236311,0.14130434782608695
2024-03-25,1.0138611376120124,-0.023366813932380825,0.8378378378378378,-0.7272516977690755,-0.07682297734072427,0.34594594594594597,0.4861276431536914,-0.3156599484396436,0.6756756756756757
2024-03-26,-0.7146556698962829,-0.25379643258701484,0.22043010752688172,-0.8536265963350768,-0.33575751700550843,0.3225806451612903,-0.40909973720120113,-0.34680654469349614,0.43010752688172044
2024-03-27,-0.37205843055598,-0.2932170985766699,0.3155080213903743,1.4864153386587473,0.2716334348825768,0.7754010695187166,1.6143459658459052,0.30691095881963754,0.8449197860962567
2024-03-28,1.3413881936191439,0.251651332155268,0.898936170212766,-0.39524151405737534,0.04934178523592611,0.39893617021276595,-1.529453674907332,-0.3052105857560189,0.17553191489361702
2024-04-01,2.9073109290712895,1.1368711977939419,1.0,-0.678550016282512,-0.1932888152702199,0.35978835978835977,-2.461079733131729,-1.0238336348812556,0.06878306878306878
2024-04-02,2.0792264461688306,1.450989613918905,0.9736842105263158,-2.477285006037674,-0.9546208788593713,0.1,0.007937690782299445,-0.6799098596600707,0.5263157894736842
2024-04-03,0.6740575606823939,1.192012262840068,0.7277486910994765,0.22675142964836226,-0.5608301093567934,0.5968586387434555,1.7825519539677852,0.14091074488254784,0.8795811518324608
2024-04-04,-1.6277339941093256,0.252096843856937,0.078125,-3.3018844492909825,-1.4745148893348565,0.057291666666666664,-0.14821502329212644,0.0445354888243231,0.4791666666666667
2024-04-05,2.941406569807115,1.148533419173663,1.0,1.970376112776968,-0.32621788863091516,0.8704663212435233,-0.5315181825605859,-0.14748240163731324,0.38341968911917096
2024-04-08,-0.3049934405786096,0.6640244659229054,0.35051546391752575,-0.06717112449597691,-0.23986896725260243,0.5051546391752577,1.3495461114364984,0.35152710272062393,0.7835051546391752
2024-04-09,-1.0599947990255512,0.08935137760675332,0.13846153846153847,0.276833261692337,-0.06763489093762265,0.6,0.9224174489827115,0.5418238848079864,0.7384615384615385
2024-04-10,1.4635138162868402,0.547405523833449,0.9030612244897959,-2.764078301294165,-0.9664493610564702,0.08673469387755102,-5.713964900033908,-1.5434390434726448,0.00510204081632653
2024-04-11,1.318740947296564,0.8045173316544874,0.8781725888324873,2.0891271909614604,0.0520761562828399,0.8883248730964467,-0.3725659228519344,-1.1531480032657415,0.4365482233502538
2024-04-12,-2.817485789869497,-0.40281704218684067,0.010101010101010102,-3.5510354366620147,-1.148961041365445,0.04040404040404041,-2.440288112031868,-1.5821947061877837,0.09090909090909091
2024-04-15,1.9481117087469815,0.3808258747910999,0.964824120603015,-3.086411827636237,-1.7947779701223756,0.07035175879396985,-2.165461252482783,-1.776616888286117,0.11055276381909548
2024-04-16,-0.1087715203694618,0.21762674307091273,0.42,-0.4309746055869968,-1.3401768486105827,0.405,-1.224545663642284,-1.5925931467381729,0.23
2024-04-17,-2.2342519095122633,-0.5996661411234792,0.03482587064676617,-2.0534363728515945,-1.5779300233575868,0.15920398009950248,1.5634252277189902,-0.5405870219191187,0.8308457711442786
2024-04-18,0.19764705416460882,-0.3338950760274499,0.5445544554455446,-0.7953984797302504,-1.3170861754818082,0.3415841584158416,-0.16673611132806587,-0.4159700517221011,0.4801980198019802
2024-04-19,0.08074350715586609,-0.19568221496634458,0.5172413793103449,-2.552238964917141,-1.7288037719602525,0.11330049261083744,0.791699309411387,-0.013413598010938443,0.7142857142857143
2024-04-22,-1.1569414822008959,-0.516101970711195,0.12254901960784313,1.9398553069324558,-0.5059174123293498,0.8627450980392157,1.8938211594766567,0.6223313211515933,0.8970588235294118
2024-04-23,-0.2117729604880264,-0.4146589673034722,0.375609756097561,2.809305100795649,0.5991567587123163,0.9463414634146341,2.6896095861019464,1.3114240761350444,0.9512195121951219
2024-04-24,0.33497867841562723,-0.16477975206377243,0.6067961165048543,0.1816264309208863,0.45997998278183966,0.5970873786407767,-0.8330445410158542,0.5966012037514117,0.30097087378640774
2024-04-25,0.9873455689644991,0.21926202161231803,0.8164251207729468,-1.0558235032708987,-0.04528784590240642,0.2946859903381642,0.13257199557062016,0.4419248010244812,0.5700483091787439
2024-04-26,-1.3807380468288057,-0.31407133453472313,0.10096153846153846,2.3828088951842887,0.7640777344598252,0.9230769230769231,-0.16837172460927152,0.23849262581323033,0.47115384615384615
2024-04-29,-1.145184612356137,-0.5911090938085277,0.1339712918660287,0.7942089504791714,0.7741214731329407,0.6698564593301436,2.089157305361716,0.8553808523293922,0.8995215311004785
2024-04-30,-1.8689673183141005,-1.0170618353103853,0.06190476190476191,-3.6129280702801836,-0.6882283746714339,0.03333333333333333,-4.029203424812746,-0.7728139067179869,0.014285714285714285
2024-05-01,-1.5675259545995668,-1.2005498750734458,0.0995260663507109,-0.9414878730978373,-0.7726482074802351,0.3175355450236967,2.0926714499714296,0.1823478788451518,0.9052132701421801
2024-05-02,-0.756016924810097,-1.0523722249856629,0.22169811320754718,2.4750708098122285,0.3099247982839193,0.9292452830188679,4.242937712439821,1.5358778233767083,0.9811320754716981
2024-05-03,-1.6099025668366855,-1.2382156722693372,0.0892018779342723,2.9913120250696807,1.2037205405458398,0.9624413145539906,2.1482072874780536,1.7399876447438236,0.9014084507042254
2024-05-06,0.23121883001857457,-0.7484041715067,0.5654205607476636,2.1525877187821396,1.5200095999579397,0.8785046728971962,0.08301407600765853,1.1876631218317686,0.5514018691588785
2024-05-07,-1.3584416388089227,-0.9517499939407743,0.11627906976744186,0.10001207417836422,1.046677091364748,0.5581395348837209,-0.7226374122028305,0.550896277153569,0.31627906976744186
2024-05-08,0.23878832260414595,-0.554903888425801,0.5740740740740741,-0.3227394909107952,0.5902048972729004,0.4351851851851852,-1.0598376430580447,0.013984970416364484,0.24074074074074073
2024-05-09,0.7045348494625003,-0.13509097579636725,0.7419354838709677,0.8335649988837264,0.6713249311431757,0.6728110599078341,1.1091242253838791,0.3790313887388693,0.7465437788018433
2024-05-10,0.5726660746854202,0.1008280410308952,0.6697247706422018,-0.1482830926349017,0.3981222565504833,0.48623853211009177,-0.9272522243802204,-0.056396482300827167,0.2706422018348624
2024-05-13,-1.394024140988153,-0.39745601964212085,0.1095890410958904,0.24634624516256728,0.3475302527545113,0.5981735159817352,0.07104561776221138,-0.013915782279814326,0.5525114155251142
2024-05-14,-0.4500879878681145,-0.4150000090507854,0.3090909090909091,1.2997392535550447,0.6649332530213559,0.759090909090909,1.1750631056018541,0.3824105136807418,0.7545454545454545
2024-05-15,-1.1369846311189122,-0.655661549740161,0.16289592760180996,2.6610017213656953,1.3302894091361357,0.9276018099547512,3.743204256959219,1.5026750947735676,0.9728506787330317
2024-05-16,-0.47642647593900056,-0.5959165251397742,0.3108108108108108,-0.9031099767737869,0.5858229471661616,0.3108108108108108,-1.5028050931266161,0.5008483654735065,0.18018018018018017
2024-05-17,2.306084012705578,0.3714169874753432,0.9820627802690582,-0.0835513875309892,0.362698168933778,0.48878923766816146,0.05124944992726388,0.35098206029142565,0.5381165919282511
2024-05-20,-0.08635162895404769,0.21882744866554624,0.45982142857142855,0.7319648414185067,0.4857870597620209,0.6517857142857143,-0.23504218595308835,0.15564064487658769,0.44642857142857145
2024-05-21,-1.308865492802496,-0.2904035318238012,0.12,0.18731986327287609,0.3862979942656393,0.5866666666666667,-0.25130860436893954,0.019990895128078626,0.44
2024-05-22,-2.4103365199180256,-0.9970478611885426,0.017699115044247787,-0.7826448244014397,-0.0033496119567202887,0.336283185840708,-1.6294761520924341,-0.5298314539454256,0.1592920353982301
2024-05-23,-0.8778998773103377,-0.9573318665624744,0.21145374449339208,-1.9192596416534737,-0.6419862885223048,0.15859030837004406,-1.7053191606059297,-0.921660689498927,0.14977973568281938
2024-05-24,-0.47927089032673564,-0.7979782078172282,0.3157894736842105,1.7814721552955195,0.16583319275030328,0.8201754385964912,2.097308460577497,0.08466236052654752,0.8991228070175439
2024-05-28,2.695510849641801,0.3665181446691148,0.9912663755458515,0.25037789412192935,0.19401475987417865,0.5982532751091703,-0.8168902077924652,-0.21585516224645668,0.30131004366812225
2024-05-29,-0.15565276920740145,0.19246117337694274,0.43478260869565216,-1.9445166446197182,-0.518829041623787,0.1565217391304348,-2.471585022577573,-0.967765115690162,0.06521739130434782
2024-05-30,-1.2301925314081135,-0.28175672821807596,0.1341991341991342,-1.2411169460093552,-0.7595916764189764,0.23809523809523808,2.262888642772932,0.10911947046420256,0.9090909090909091
2024-05-31,-0.11828235177069557,-0.22726526940228253,0.4482758620689655,0.7590700660209614,-0.2533710956056639,0.6594827586206896,1.3990568459051065,0.5390985956111706,0.7844827586206896
2024-06-03,-3.0087246257932097,-1.1544183881992582,0.004291845493562232,0.19641289803302692,-0.10344309772610033,0.5879828326180258,2.568653957544405,1.2156170495889154,0.9356223175965666
2024-06-04,-2.461611293387839,-1.5901493565954519,0.021367521367521368,-0.23111421909706148,-0.14600013818308738,0.45726495726495725,-0.18500591691595905,0.748742727420624,0.46153846153846156
2024-06-05,-0.40100425072502355,-1.1937676546386427,0.3446808510638298,3.423694923577419,1.043898215737081,0.9829787234042553,0.6680913481002919,0.7218589343138466,0.6808510638297872
2024-06-06,0.698601016281092,-0.5629780976653979,0.75,-0.3947213233350596,0.564358369379701,0.3983050847457627,-0.04975534464085318,0.46465417466228004,0.5084745762711864
2024-06-07,0.40292058535869213,-0.24101186999070123,0.6413502109704642,-0.9447383988178522,0.06132611331384996,0.29535864978902954,-3.020039450992636,-0.696910367222692,0.046413502109704644
2024-06-10,1.5195752129093434,0.3458504909759802,0.9159663865546218,0.624358964828247,0.24900373048531566,0.6428571428571429,-0.31970120676196156,-0.5711739804024485,0.42436974789915966
2024-06-11,-1.2444857728220478,-0.18426159695669575,0.13807531380753138,0.6931691572946754,0.3970588727551022,0.6485355648535565,0.0887742301198465,-0.3511912435616835,0.5648535564853556
2024-06-12,-1.318481803943435,-0.5623349992856088,0.125,2.4818399505248134,1.0919858986783393,0.925,2.536189414952373,0.611268975943002,0.9333333333333333
2024-06-13,-2.494190069714211,-1.206286689428476,0.02074688796680498,0.1315060687908054,0.7718259553824948,0.5601659751037344,-1.0428218568929275,0.05990536499769222,0.24896265560165975
2024-06-14,-0.7011511999609376,-1.0379081929392966,0.26859504132231404,-0.41860118224760023,0.3750169095057965,0.3884297520661157,-2.3349172305519534,-0.7383688335188563,0.09090909090909091
2024-06-17,1.0408620223159981,-0.3449847878541985,0.8353909465020576,2.2220316209483144,0.9906884799866358,0.8930041152263375,0.9812732014352212,-0.1651548218674972,0.7325102880658436
2024-06-18,-0.6331090893335788,-0.44102622168065864,0.28688524590163933,0.05511180090137121,0.6788295869582144,0.5245901639344263,1.1166037367118695,0.2620980309922917,0.7459016393442623
2024-06-20,2.2050308354331136,0.4409927973572654,0.9755102040816327,-1.469606911598532,-0.03731591256070099,0.21224489795918366,-1.3248590005157639,-0.2668876461770602,0.21224489795918366
2024-06-21,-0.9676339445599309,-0.0285494499484667,0.21138211382113822,-0.5680059604605576,-0.21421259519398653,0.3617886178861789,-0.2603386995283803,-0.2647046639608336,0.43902439024390244
2024-06-24,0.8797157778307171,0.27420562597792786,0.8097165991902834,-1.3034797553445152,-0.5773016485774961,0.22267206477732793,0.7237559252236225,0.06478219910065175,0.6882591093117408
2024-06-25,-0.3020802327876236,0.08211033972274406,0.3951612903225806,1.266111955980986,0.03716955294199786,0.7540322580645161,0.17127435350907116,0.10027958390345823,0.5806451612903226
2024-06-26,0.8108868531514635,0.3250358441989839,0.7991967871485943,0.014511987530346743,0.029617031138114158,0.5060240963855421,-2.035427615920347,-0.6116228160378101,0.11244979919678715
2024-06-27,0.23141954756612998,0.2938304119880326,0.58,0.5789981915642304,0.21274408461348623,0.64,0.7967548525622492,-0.1421635931711237,0.704
2024-06-28,2.304799170589829,0.9641533315219647,0.9760956175298805,-0.8768746411520689,-0.15046215730836543,0.30677290836653387,-0.7229540737760269,-0.3357604200394248,0.3187250996015936
2024-07-01,2.01098816643264,1.3130982764921897,0.9563492063492064,0.10941223817624862,-0.06383735881349409,0.5515873015873016,-0.0929072293090309,-0.25480935646262687,0.5079365079365079
2024-07-02,-0.8425763460866482,0.5945400689659105,0.22134387351778656,1.5781226268609225,0.4834826364113114,0.7944664031620553,1.3145057649141512,0.2682956839962991,0.766798418972332
2024-07-03,-0.6259551706020569,0.18770832244325475,0.29133858267716534,0.9167008419460686,0.6278887049228972,0.7047244094488189,2.315561067024185,0.9507174783389277,0.9094488188976378
2024-07-05,-0.9650563754428153,-0.19654657685210192,0.20784313725490197,1.123643485104287,0.7931402983166937,0.7411764705882353,1.9216462143532207,1.2743603903436922,0.8745098039215686
2024-07-08,-0.9730472989040778,-0.45538015086942724,0.203125,0.2945543762715081,0.6269449909682986,0.6015625,-0.7116103936172253,0.6123701290233865,0.32421875
2024-07-09,0.3076934180135607,-0.20102229457509796,0.6070038910505836,-0.34551008448280074,0.3027932991512655,0.40077821011673154,-0.9118271228457999,0.10430437840032442,0.27626459143968873
2024-07-10,0.25004087895821087,-0.05066790339732838,0.5891472868217055,2.186360345877385,0.9306489813933053,0.8875968992248062,0.9777475507704567,0.3954521025237019,0.7286821705426356
2024-07-11,0.3467791671810265,0.08181445346212325,0.6332046332046332,-2.1050776608794557,-0.08125989936428157,0.13127413127413126,2.6510000454220597,1.1473014168231546,0.9459459459459459
2024-07-12,-0.2477374847652666,-0.028036192613673357,0.40384615384615385,1.2064617130095834,0.34798063809367336,0.7461538461538462,1.6884362074058399,1.3276796803507165,0.8384615384615385
2024-07-15,2.3036811727193562,0.7492029291640032,0.9731800766283525,0.8687167354025025,0.5215593371966164,0.685823754789272,-0.7780123308826458,0.6257823432729293,0.2988505747126437
2024-07-16,-0.3835449229382619,0.37162031179658156,0.3549618320610687,1.5789889341953676,0.8740358695295334,0.7977099236641222,1.061413260756716,0.7709926491008582,0.7366412213740458
2024-07-17,0.34752253622574747,0.3635877199396369,0.6349809885931559,-4.95631732186568,-1.069415194268871,0.0038022813688212928,0.6730618102886633,0.7383490361634599,0.6692015209125475
2024-07-18,0.7398872956550079,0.4890209118447606,0.7575757575757576,-2.4437807078643905,-1.527537032134044,0.10227272727272728,-2.3633685949813037,-0.2955568408847945,0.08333333333333333
2024-07-19,-0.588214189181404,0.12994254483603912,0.30566037735849055,-2.2692979549350754,-1.7747906730677212,0.12830188679245283,-1.3162195696376344,-0.6357777504690745,0.20754716981132076
2024-07-22,0.161871068155304,0.14058538594246076,0.5526315789473685,2.720265767990199,-0.2764385260484148,0.9398496240601504,1.335561176346402,0.021335225136084213,0.7631578947368421
2024-07-23,-0.2742936952995844,0.0022923588617790452,0.40074906367041196,-0.42959014881159246,-0.327489066969474,0.38202247191011235,-0.7104874698418607,-0.22260567318989744,0.3295880149812734
2024-07-24,1.1743375040641946,0.3929740739292509,0.8507462686567164,-5.483695295437777,-2.0462244764589084,0.0037313432835820895,-1.2665234980728317,-0.5705782814842089,0.208955223880597
2024-07-25,-0.7452432006687166,0.01356831572992842,0.241635687732342,-1.0759409067549521,-1.722796619890923,0.26022304832713755,-0.13226400177459582,-0.42447352158100454,0.4795539033457249
2024-07-26,-0.1471768877576788,-0.040013418765940646,0.44814814814814813,2.1146367200708136,-0.4436521732370109,0.8777777777777778,1.1809590640385355,0.11067067362550875,0.7555555555555555
2024-07-29,-1.0163993729840644,-0.3654754035053152,0.17343173431734318,-0.6143886649827872,-0.5005643371522697,0.35424354243542433,-1.4930685836681055,-0.42390907880569595,0.17712177121771217
2024-07-30,0.8610715568380376,0.043373583275802347,0.8088235294117647,-1.7852404863800713,-0.9287897202282035,0.1801470588235294,-0.18716028672302204,-0.34499281477813803,0.45588235294117646
2024-07-31,-0.07471917342165235,0.004009331043317452,0.48717948717948717,3.9128993862382524,0.6851066485939482,0.989010989010989,3.1628198676035977,0.8242780793491071,0.9743589743589743
2024-08-01,-2.271675070119393,-0.7545521360109194,0.0364963503649635,-4.732851041227264,-1.1208792480131227,0.014598540145985401,-2.198046854583199,-0.1831635652949949,0.0948905109489051
2024-08-02,-4.247906830729901,-1.9190037009172465,0.0036363636363636364,-4.833356274785277,-2.3583715902705076,0.01090909090909091,1.4822047318293523,0.3719592004131208,0.8036363636363636
2024-08-05,-1.8973967910480276,-1.911801397627507,0.06884057971014493,-5.084151617823652,-3.2669649327882224,0.007246376811594203,-0.9343016417370067,-0.06346108030358832,0.2644927536231884
2024-08-06,2.2909281383881916,-0.510891552288941,0.9711191335740073,1.6569096067939517,-1.6256734195941647,0.8122743682310469,0.33263197901802155,0.06856993947028162,0.6101083032490975
2024-08-07,1.0044839689929073,-0.005766378528325011,0.8273381294964028,-1.6885499908813668,-1.6466322766898989,0.19784172661870503,-0.06955075432575619,0.022529708204935682,0.5071942446043165
2024-08-08,2.3519059872264245,0.7801244100565915,0.982078853046595,4.528939877967458,0.41189177486255324,1.0,0.9428195800894721,0.32929299883311447,0.7204301075268817
2024-08-09,-0.6490083606151202,0.30374681983268764,0.2785714285714286,0.6041993832480029,0.4759943109910365,0.6357142857142857,0.07074863775743587,0.24311154514122163,0.5464285714285714
2024-08-12,0.7282632312924748,0.4452522903192834,0.7508896797153025,-0.13188351919582222,0.27336836759541694,0.47686832740213525,0.11974891058266916,0.20199066695503748,0.5587188612099644
2024-08-13,-1.0584429379979328,-0.05597945245312197,0.1773049645390071,3.3114110552811,1.2860492634906444,0.9680851063829787,3.1637937970456904,1.1892583769852552,0.975177304964539
