date,jobs_terrible_score,jobs_terrible_score_ema5,jobs_terrible_pct_rank,high_cpi_score,high_cpi_score_ema5,high_cpi_pct_rank,corporate_tax_score,corporate_tax_score_ema5,corporate_tax_pct_rank,ai_margin_compression_score,ai_margin_compression_score_ema5,ai_margin_compression_pct_rank,credit_crisis_score,credit_crisis_score_ema5,credit_crisis_pct_rank,geopolitical_disaster_score,geopolitical_disaster_score_ema5,geopolitical_disaster_pct_rank,liquidity_crash_score,liquidity_crash_score_ema5,liquidity_crash_pct_rank
2024-01-17,0.5080213521625563,0.1263393744337209,0.717391304347826,0.3122438264201885,0.8972526545155469,0.5869565217391305,-0.6816236590971565,-0.48046211885224127,0.11594202898550725,-0.005035516474233281,0.2225554681600264,0.4927536231884058,-0.041135442542832634,0.05764137686041346,0.4420289855072464,0.6714901509915157,0.17314449187378772,0.7536231884057971,0.1796521426772456,0.04343617075416634,0.5652173913043478
2024-01-18,-0.9437394369239684,-0.23035356268550888,0.11510791366906475,2.040875502156772,1.2784602703959553,0.9136690647482014,0.1612246053376064,-0.2665665441222921,0.5827338129496403,1.4583834344731077,0.6344981235977202,0.9928057553956835,-0.5298345811878062,-0.1381839424889931,0.15827338129496402,-0.007199808414239062,0.11302972511111213,0.48201438848920863,-0.7780240038768894,-0.23038388745618557,0.1223021582733813
2024-01-19,-0.8304026097356416,-0.43036991170221983,0.1357142857142857,0.32235951002650876,0.9597600169394732,0.5928571428571429,-0.48548347595785163,-0.33953885473414525,0.19285714285714287,1.1824027440626483,0.8171329970860296,0.9285714285714286,-0.4837868916231475,-0.2533849255337112,0.19285714285714287,-1.2954867885146868,-0.3564757794308208,0.07857142857142857,-0.6326598682125167,-0.3644758810416293,0.15714285714285714
2024-01-22,-0.5640074548611712,-0.4749157594218703,0.2198581560283688,-0.6483871186201491,0.4237109717529325,0.3120567375886525,-1.029600955579669,-0.5695595550159864,0.02127659574468085,-0.8774349678306603,0.2522770087804663,0.07801418439716312,0.07376250767109216,-0.14433578113211012,0.5390070921985816,0.3689274311706845,-0.11467470923031907,0.6808510638297872,0.3470017213871962,-0.12731668023202083,0.6808510638297872
2024-01-23,0.6794881190778566,-0.0901144665886281,0.8309859154929577,1.2161555912469657,0.6878591782509436,0.795774647887324,0.13073727125703494,-0.336127279591646,0.5492957746478874,0.14494597225821684,0.2164999966063832,0.5915492957746479,0.042199137653183505,-0.08215747487034558,0.5211267605633803,0.003211104852989706,-0.07537943786921616,0.4859154929577465,-0.20709312601917895,-0.1539088288277402,0.3380281690140845
2024-01-24,-0.5289237761197829,-0.23638423643234635,0.23776223776223776,1.257229698798751,0.8776493517668794,0.8111888111888111,1.2459553208092418,0.19123358720864986,1.0,1.5375468324877928,0.6568489419001864,0.993006993006993,-0.48813507676022205,-0.21748334216697107,0.1888111888111888,-0.022953515696017113,-0.057904130478149816,0.4755244755244755,-0.29420833759720905,-0.2006753317508965,0.2937062937062937
2024-01-25,1.3248867411789322,0.28403942277141314,0.9583333333333334,-0.42332152771470805,0.4439923919396837,0.4027777777777778,-0.289298747161155,0.03105614241871492,0.2847222222222222,-0.21615835627125018,0.3658465091763743,0.3472222222222222,0.0375573793465902,-0.13246976832911733,0.5208333333333334,-0.13102465951236225,-0.08227764015622063,0.4375,-0.27237166492728293,-0.22457410947635864,0.3055555555555556
2024-01-26,0.06814012319980679,0.2120729895808777,0.4896551724137931,0.8168665242243236,0.568283769367897,0.7172413793103448,0.5337167336739849,0.1986096728371382,0.8344827586206897,-1.447121569666316,-0.23847618377118907,0.013793103448275862,-0.09246555144417962,-0.11913502936747143,0.41379310344827586,0.7903566158534423,0.20860044518033366,0.8,0.09745661208990053,-0.11723053562093894,0.5172413793103449
2024-01-29,-0.3840066523866288,0.013379775591708915,0.3082191780821918,-1.2882970382212218,-0.05057649982847584,0.1917808219178082,-0.5946240693286691,-0.06580157455146418,0.1643835616438356,-1.0006218178617332,-0.4925247284680371,0.06164383561643835,0.5195616314347862,0.09376385756661441,0.8013698630136986,-0.558421263694266,-0.0470734577778662,0.2945205479452055,0.43400159628067225,0.06651350834626478,0.7328767123287672
2024-01-30,1.1405015143359776,0.3890870218397985,0.9251700680272109,-1.003665565799119,-0.3682728551520235,0.24489795918367346,0.05898504454742215,-0.02420603485183541,0.4897959183673469,-0.06063003386913424,-0.3485598302684028,0.46258503401360546,0.31991704522130343,0.16914825345151074,0.7006802721088435,0.47067478698296206,0.12550929047574322,0.7006802721088435,0.3536946284864888,0.1622405483930061,0.6870748299319728
2024-01-31,1.6644191644979034,0.8141977360591668,0.9797297297297297,-0.9704677257755596,-0.5690044786932023,0.25675675675675674,1.3898359783039167,0.4471413028667486,1.0,0.8532418478391139,0.0520407291007694,0.8918918918918919,2.6133101109216446,0.9838688726082221,1.0,2.218619844461287,0.8232128084709245,0.9864864864864865,2.606128049085167,0.9768697152903931,1.0
2024-02-01,0.7864567115987722,0.804950727905702,0.8523489932885906,-2.9096245134549497,-1.3492111569471181,0.026845637583892617,-0.11326750828404353,0.26033836581648456,0.348993288590604,-0.4609212655337573,-0.11894660244407282,0.24161073825503357,0.7278239106380745,0.8985205519515063,0.8926174496644296,-1.501799105450159,0.04820883716389679,0.053691275167785234,-0.3617981043315611,0.5306471087497417,0.2684563758389262
2024-02-02,-1.895589119033745,-0.09522922107411358,0.013333333333333334,1.778847253763308,-0.3065250200436429,0.8866666666666667,-1.3043375033890903,-0.26122025725204034,0.013333333333333334,0.8441677198962244,0.20209150500269288,0.8866666666666667,-1.5190247756465005,0.09267210941883752,0.006666666666666667,-2.1244524719744624,-0.6760115992155562,0.02,-1.9078019129874524,-0.28216923182932285,0.006666666666666667
2024-02-05,-0.15889661748235318,-0.11645168654352679,0.37748344370860926,3.1323898272332173,0.8397799290486437,0.9933774834437086,0.23099327924167434,-0.09714907842080214,0.6490066225165563,2.0380189174025087,0.8140673091359648,0.9933774834437086,-0.5000892132529038,-0.10491499813840957,0.17218543046357615,0.5178161541444262,-0.2780690147622288,0.7152317880794702,-0.5043217756278535,-0.3562200797621664,0.2185430463576159
2024-02-06,-0.021060081228569172,-0.08465448477187426,0.4473684210526316,-0.868196781783805,0.2704543587711609,0.27631578947368424,0.9071464492743715,0.23761609747758905,0.9539473684210527,-1.0415980900570343,0.1955121760716319,0.05263157894736842,0.5896312537608568,0.12660041916134585,0.8552631578947368,0.6610828917837545,0.034981620753098935,0.756578947368421,0.31750170296086266,-0.1316461521878234,0.6776315789473685
2024-02-07,-0.7334271765600462,-0.3009120487012649,0.1437908496732026,0.6639236070586034,0.4016107748669751,0.6797385620915033,-0.40069621662115507,0.02484532611134105,0.23529411764705882,0.48946908336626704,0.2934978118365103,0.7777777777777778,-0.2159450250860983,0.012418604412197817,0.3464052287581699,-0.8772740252391364,-0.2691035945776462,0.1895424836601307,-0.6011267287359753,-0.28813967770387405,0.16339869281045752
2024-02-08,-1.0007287711472832,-0.5341842895166043,0.09740259740259741,1.6816110747122652,0.8282775414820718,0.8636363636363636,-0.9988463451311986,-0.3163852309695055,0.03896103896103896,-0.29184839102739135,0.09838241088187644,0.33766233766233766,-0.2761293157248617,-0.08376403563348869,0.3246753246753247,0.7505082307137525,0.07076701385282,0.7987012987012987,-0.1612391850692244,-0.2458395134923242,0.3961038961038961
2024-02-09,-1.5747698601942774,-0.881046146409162,0.03225806451612903,0.23675264832913662,0.6311025770977601,0.5483870967741935,-0.3713205542744282,-0.3346970054044798,0.25806451612903225,0.14283615300670371,0.11320032492348553,0.5870967741935483,-0.6567222803147421,-0.2747501171939065,0.0967741935483871,-0.4029591805982482,-0.08714171763086939,0.34838709677419355,-0.6090377321404242,-0.36690558637502424,0.16129032258064516
2024-02-12,-0.08711152894180557,-0.6164012739200433,0.4230769230769231,-0.07377304727620751,0.3961440356397709,0.5,-0.25470726668153615,-0.30803375916349857,0.3141025641025641,0.297932338734634,0.17477766286053503,0.6666666666666666,0.0649817030510695,-0.16150617711224785,0.5384615384615384,0.5938078949178395,0.13984148655203354,0.7371794871794872,0.5399263455900963,-0.06462827571998409,0.8333333333333334
2024-02-13,1.0252853710217946,-0.06917239227276406,0.9044585987261147,2.339547346567632,1.0439451392823913,0.9554140127388535,0.25432678900267014,-0.12058024310810903,0.6560509554140127,0.9918919596071774,0.4471490951094158,0.9044585987261147,0.004728128826527733,-0.10609474179932267,0.4968152866242038,1.471317155607277,0.583666709570448,0.9363057324840764,0.10834552536520548,-0.006970342024920903,0.535031847133758
2024-02-14,-1.24484438850676,-0.461063057684096,0.0759493670886076,-0.7061137185228008,0.46059218668066065,0.3037974683544304,0.13360832516553556,-0.0358507203502275,0.5569620253164557,-0.660725847194239,0.07785744767486424,0.14556962025316456,-0.1536877514925421,-0.12195907836372916,0.3987341772151899,-0.6215558642189635,0.18192585164064423,0.2721518987341772,-0.2554746578892739,-0.08980511397970524,0.31645569620253167
2024-02-15,-0.8249431768653521,-0.5823564307445148,0.1509433962264151,-0.5777375481833068,0.11448227505933822,0.33962264150943394,-0.06107175713209623,-0.04425773261085041,0.3836477987421384,-0.751788152787459,-0.19869108581257683,0.11949685534591195,-0.457414966218281,-0.23377770764857975,0.20754716981132076,-0.018304269376693272,0.1151824779681984,0.4779874213836478,-0.22706348093729706,-0.1355579029655692,0.34591194968553457
2024-02-16,0.6570313315104659,-0.1692271766595213,0.8,1.2428042585417836,0.49058960288682,0.8,1.219378138261624,0.37695422434664105,0.9875,1.0140814786822068,0.20556643568568436,0.90625,-0.1313812079373058,-0.19964554107815513,0.4125,1.053929370974547,0.4280981089703146,0.8875,0.02252777877794887,-0.08286267571772984,0.4875
2024-02-20,1.7394725523454255,0.4670060663421276,0.9813664596273292,-0.32255384082714655,0.2195417883154979,0.422360248447205,1.4180533332407785,0.7239872606446869,1.0,-0.28905696755817933,0.040691967937729834,0.3416149068322981,0.1429243256262192,-0.08545558551003038,0.6024844720496895,0.8677770975189913,0.5746577718198735,0.8322981366459627,0.35518487326750714,0.0631531739440158,0.7018633540372671
2024-02-21,-0.279541193695779,0.21815697966282543,0.3333333333333333,1.6710436414413765,0.7033757393574575,0.8580246913580247,0.3311177809234087,0.5930307674042609,0.6975308641975309,1.4923345280571152,0.5245728213108583,0.9814814814814815,-0.1338560851922903,-0.10158908540411703,0.4074074074074074,0.2766351924928717,0.4753169120442063,0.6049382716049383,-0.23633667028177469,-0.03667677413124768,0.3333333333333333
2024-02-22,-0.7886163450397528,-0.11743412857136729,0.15950920245398773,-0.536782816723832,0.28998955399702775,0.37423312883435583,-0.16729352692998956,0.33958933595951074,0.3374233128834356,1.6686595434322287,0.9059350620179818,0.9877300613496932,-0.41661800175604835,-0.20659872418809413,0.2331288343558282,-2.764109446956546,-0.6044918742893777,0.006134969325153374,-1.3749935649169742,-0.4827823710598232,0.018404907975460124
2024-02-23,1.01063393122558,0.25858855802761516,0.8963414634146342,-2.3242686491206683,-0.5814298470422042,0.08536585365853659,-0.012682587550524996,0.22216536145616553,0.4268292682926829,-0.9895416177024303,0.2741095021111779,0.06707317073170732,0.7532306684334205,0.11334440668574405,0.9024390243902439,-0.006265090330073636,-0.40508294630294306,0.4817073170731707,0.7519277572345952,-0.07121232829501711,0.8902439024390244
2024-02-26,-0.7455343935714652,-0.0761190925054116,0.16363636363636364,1.2624573583121559,0.03319922140924908,0.806060606060606,-0.2586324543357783,0.061899422858850944,0.296969696969697,-0.6445112989255333,-0.03209743156772579,0.16363636363636364,0.39110453970048115,0.20593111769065642,0.7515151515151515,0.9897128180530603,0.059848975149058015,0.8727272727272727,0.47940617751772857,0.11232717364256475,0.7878787878787878
2024-02-27,-0.9254967894544915,-0.35924499148843825,0.12650602409638553,1.359501820738136,0.47530008785221134,0.8132530120481928,-0.3646395847123539,-0.08028024633155066,0.25301204819277107,-0.49442525677104204,-0.18620670663549788,0.2289156626506024,-0.6068384074369779,-0.06499205735188834,0.12048192771084337,0.4069891029584876,0.17556235108553453,0.6686746987951807,-0.4211823405155153,-0.06550933107679524,0.25903614457831325
2024-02-28,0.5057410001864833,-0.07091632759679778,0.7065868263473054,-0.6665607586894342,0.09467980567166284,0.2994011976047904,-0.5337559593413985,-0.2314388173348333,0.17964071856287425,-0.4187840144240832,-0.2637324758983597,0.2754491017964072,0.9543721621767431,0.2747960158243221,0.9401197604790419,0.6804997014300671,0.3438748012003787,0.7544910179640718,0.9083410946466172,0.25910747749767554,0.9221556886227545
2024-02-29,-0.31634341963415613,-0.15272535827591724,0.3333333333333333,-0.6060444858775609,-0.1388949581780784,0.3333333333333333,-0.16860842285186176,-0.21049535250717613,0.34523809523809523,0.5218069641426487,-0.0018859958846902392,0.7916666666666666,-0.015479554960227404,0.1780374922294723,0.48214285714285715,-0.1469459602759946,0.1802678807082543,0.4107142857142857,0.12512294272270302,0.21444596590601805,0.5416666666666666
2024-03-01,-0.18745450671473712,-0.1643017410888572,0.3905325443786982,-0.33586275745814775,-0.20455089127143486,0.42011834319526625,0.5954943545745923,0.05816788318674665,0.8757396449704142,1.6427904968642948,0.5463395016983047,0.9822485207100592,0.41157821927443083,0.2558844012444585,0.757396449704142,0.36379679137072674,0.2414441842624118,0.650887573964497,-0.14215511997080998,0.09557893728040873,0.41420118343195267
2024-03-04,0.6219909380077917,0.09779581861002573,0.7764705882352941,1.1767049530470974,0.2558677235014092,0.7647058823529411,-0.2768567800180011,-0.053507004548169264,0.28823529411764703,1.0475038392032363,0.7133942808666152,0.8941176470588236,-0.2653295596808579,0.08214641426935304,0.3235294117647059,1.0536757566545065,0.5121880417264434,0.888235294117647,-0.12484498690327034,0.022104295885849043,0.4176470588235294
2024-03-05,1.872051994536859,0.6892145439189702,0.9824561403508771,-2.3073627393641907,-0.5985424307871241,0.0935672514619883,0.5869674741884631,0.1599844883640415,0.8654970760233918,1.6271772534036562,1.0179886050456288,0.9766081871345029,0.3389213812428652,0.16773806992719043,0.7076023391812866,1.8643992903240891,0.9629251245923254,0.9590643274853801,1.5739504872571082,0.5393863596762688,0.9941520467836257
2024-03-06,0.7968878625585787,0.7251056501321731,0.8488372093023255,-0.6543634712732225,-0.6171494442824903,0.3081395348837209,1.0904365870465877,0.47013518792489023,0.9593023255813954,0.15057848674301244,0.7288518989447568,0.5813953488372093,0.1544013642201934,0.16329250135819143,0.5988372093023255,0.5226300001811712,0.8161600831219407,0.6918604651162791,-0.031165296529691522,0.3492024742742821,0.4476744186046512
2024-03-07,-0.3406445350831233,0.36985558839374105,0.3236994219653179,-0.33538734367216777,-0.5232287440790495,0.4277456647398844,0.3254907438160778,0.4219203732219528,0.6878612716763006,0.6970478879956967,0.7182505619617368,0.8265895953757225,0.07338913972442465,0.13332471414693586,0.5433526011560693,-0.9392493721111611,0.23102359804424016,0.15028901734104047,-0.2895796591572944,0.13627509646375663,0.28901734104046245
2024-03-08,-0.44044174746356757,0.09975647644130486,0.28735632183908044,0.342326624901685,-0.23471028775213804,0.603448275862069,0.037900342797694386,0.2939136964138667,0.4942528735632184,-2.2166562218027193,-0.2600516992930818,0.005747126436781609,0.04349053439684309,0.10337998756357161,0.5287356321839081,0.9081604590405882,0.45673588504302287,0.8390804597701149,0.41483181897680266,0.22912733730143864,0.7183908045977011
2024-03-11,0.7586039438988247,0.3193722989271448,0.8228571428571428,0.3855823550574323,-0.027946073482281286,0.6171428571428571,-0.0498115015659194,0.1793386304206047,0.4,-1.076922353217148,-0.5323419172677706,0.05142857142857143,-0.1536527165307435,0.01770241953213325,0.38857142857142857,-0.07382045362710343,0.2798837721529808,0.4342857142857143,-0.12945614289598603,0.10959951056896378,0.4114285714285714
2024-03-12,-0.4415761726767012,0.0657228083925295,0.2784090909090909,1.2962137605862916,0.41344053787390966,0.8181818181818182,0.47417725870125405,0.27761817318082116,0.7897727272727273,0.3578485694802599,-0.23561175501842713,0.6704545454545454,-0.5689804478641411,-0.17785853626662487,0.11931818181818182,-2.164377745140776,-0.5348700669449381,0.022727272727272728,-1.1760276704913744,-0.31894288311781555,0.022727272727272728
2024-03-13,-0.14255886415033997,-0.003704415788426979,0.4180790960451977,1.2017475119899064,0.6762095292459085,0.7740112994350282,-0.2742935450962093,0.09364760042181103,0.2824858757062147,-0.9710348826131199,-0.48075279754999134,0.07909604519774012,-0.46421316492229253,-0.2733100791518474,0.1977401129943503,1.2317738750626126,0.054011247057578704,0.903954802259887,-0.2682932370045421,-0.30205966774672444,0.3050847457627119
2024-03-14,-0.4393801285326451,-0.148929653369833,0.29213483146067415,2.0006189113509145,1.1176793232809106,0.9101123595505618,0.04847311164824597,0.07858943749728935,0.5,-0.3349714958731572,-0.43215903032438,0.3146067415730337,-0.06645746926636753,-0.2043592091900208,0.43258426966292135,0.16962203504228052,0.09254817638581264,0.5393258426966292,-0.3770595575335678,-0.3270596310090056,0.25842696629213485
2024-03-15,0.3704071479446305,0.024182613734988145,0.6424581005586593,0.36431050131976017,0.8665563826271939,0.5921787709497207,0.14987433884044932,0.10235107127834267,0.5810055865921788,0.6587328726059368,-0.06852839601427443,0.8100558659217877,-0.3922756367679038,-0.26699801838264847,0.2569832402234637,0.9315209716776088,0.37220577481641137,0.8491620111731844,0.12221286251444174,-0.1773021331678565,0.553072625698324
2024-03-18,0.1309672341002286,0.0597774871900683,0.5222222222222223,0.8237427331592931,0.8522851661378937,0.7055555555555556,-0.1275023588540658,0.02573326123420653,0.35555555555555557,-0.6614786285603099,-0.2661784735296196,0.15555555555555556,-0.2177091044555408,-0.2505683804069459,0.34444444444444444,-0.4844786451410775,0.08664430149724844,0.3111111111111111,-0.5273348201945555,-0.2939796955100895,0.18888888888888888
2024-03-19,-0.16944792031401357,-0.016630981977958988,0.39779005524861877,-0.7838221031306712,0.30691607638170554,0.2596685082872928,-0.5416655434929797,-0.16339967367485553,0.16022099447513813,-0.6985260810297411,-0.4102943426963268,0.143646408839779,0.021787934984056512,-0.15978294194327844,0.5138121546961326,-0.4948153331386681,-0.10717557671472372,0.30939226519337015,-0.07713859276296853,-0.22169932792771588,0.44751381215469616
2024-03-20,-1.3276640864808729,-0.45364201681226357,0.06593406593406594,0.129818991606111,0.24788371478984073,0.5164835164835165,0.09659732025373735,-0.07673400903199125,0.532967032967033,-0.19387960783752067,-0.33815609774339145,0.3901098901098901,-0.50695168939774,-0.2755058577614323,0.15934065934065933,-0.36582436621841274,-0.19339183988262004,0.34065934065934067,-0.25309665289737726,-0.232165102917603,0.31868131868131866
2024-03-21,-0.5910009681665743,-0.4994283339303672,0.2185792349726776,-0.10244500044364244,0.1311074763786797,0.4918032786885246,-0.7148817562144621,-0.28944992475948156,0.09836065573770492,0.6449314064442341,-0.010460263014182986,0.8087431693989071,-0.25004328199886255,-0.2670183325072424,0.32786885245901637,-0.3329951771414208,-0.23992628563555365,0.34972677595628415,-0.03005105356637905,-0.16479375313386171,0.47540983606557374
2024-03-22,1.079076060945847,0.02673979769503748,0.907608695652174,-1.966642064460621,-0.5681423705677539,0.10869565217391304,0.16433374802650802,-0.13818870049748505,0.6086956521739131,0.7468739961902381,0.24198449005395736,0.8369565217391305,1.40384861646498,0.289937317150165,0.9836956521739131,-0.3091209719419751,-0.2629911810710275,0.3532608695652174,1.1827823457288307,0.2843982798203691,0.9510869565217391
2024-03-25,-0.4432697330159123,-0.1299300458752791,0.2702702702702703,0.6675096000388353,-0.1562583803655575,0.6756756756756757,-0.04920765427755755,-0.10852835175750922,0.40540540540540543,-0.20033670306069798,0.09454409234907227,0.372972972972973,-0.15949283353838933,0.14012726692064692,0.3891891891891892,1.0236078369190234,0.1658751582589894,0.8702702702702703,0.10080409156731884,0.22320021706935236,0.5405405405405406
2024-03-26,0.20549082148799322,-0.018123090087521665,0.5645161290322581,-1.2742142532146117,-0.5289103379819089,0.1774193548387097,0.20192498275564208,-0.005043906919792132,0.6236559139784946,-0.6990521595479313,-0.16998799161659556,0.13978494623655913,0.6429604982902433,0.3077383440438457,0.8870967741935484,0.35285083633030934,0.22820038428276274,0.6397849462365591,0.7123182104318202,0.386239548190175,0.8817204301075269
2024-03-27,0.007572821391518936,-0.0095577862611748,0.49732620320855614,-1.3892972032815298,-0.8157059597484493,0.1657754010695187,-0.609679175631653,-0.2065889964904124,0.1443850267379679,-0.29772030559787127,-0.21256542961035413,0.34759358288770054,-0.8449663598687044,-0.0764965572603376,0.0481283422459893,-0.22744295788907676,0.07631927022548292,0.40106951871657753,-0.47314185829319244,0.09977907936238589,0.22994652406417113
2024-03-28,0.12582435263435682,0.03556959337066907,0.526595744680851,1.1364155588135245,-0.16499878689445807,0.7659574468085106,-0.20008628467829973,-0.20442142588637485,0.31382978723404253,-0.3073516584859777,-0.244160839235562,0.34574468085106386,0.04670856330369877,-0.035428183738992154,0.5585106382978723,1.1779619390555731,0.44353349316884627,0.8936170212765957,0.24775914392712511,0.14910576755063232,0.6436170212765957
2024-04-01,-0.8696733555713306,-0.26617805627666413,0.12169312169312169,2.7922005083918826,0.8207343115343221,0.9735449735449735,0.18340640368065153,-0.07514548269736607,0.6137566137566137,1.1775633323811556,0.22974721797001052,0.91005291005291,-0.41604808173673846,-0.16230148307157424,0.2328042328042328,0.7507914754062707,0.5459528205813211,0.7777777777777778,-0.6061597019168381,-0.10264938893852447,0.14814814814814814
2024-04-02,0.7998858403653478,0.0891765759373398,0.8578947368421053,1.8904096952305727,1.1772927727664055,0.9,0.7659777551055056,0.2052289299035911,0.9105263157894737,0.09736281046968898,0.18561908213657002,0.531578947368421,0.23655682837241027,-0.029348712590246087,0.6684210526315789,1.499552022816714,0.8638192213264522,0.9526315789473684,0.30331052852381396,0.03267058354892165,0.6736842105263158
2024-04-03,-1.1432506220342282,-0.32163249005318284,0.08900523560209424,0.4902552902469266,0.9482802785932459,0.6230366492146597,0.31391433431393556,0.2414573980403726,0.6858638743455497,-0.06919639693791801,0.10068058911174069,0.46596858638743455,0.23581788692405758,0.059040153914521804,0.6596858638743456,0.5233582394747834,0.750332227375896,0.6858638743455497,0.2483426822631613,0.10456128312033487,0.643979057591623
2024-04-04,1.118288785572271,0.15834126848863506,0.921875,-0.8694060353659971,0.3423848406068316,0.24479166666666666,0.21724231911054126,0.2333857050637622,0.6354166666666666,-0.9541585108496013,-0.25093244420870664,0.08333333333333333,0.8576143427472784,0.3252315501921073,0.9166666666666666,1.7682366156530684,1.0896336901349535,0.9583333333333334,1.5033501818240445,0.5708242493549047,0.9895833333333334
2024-04-05,-1.0270599769294781,-0.2367924799840693,0.09844559585492228,1.9210551350533174,0.8686082720889935,0.9015544041450777,-0.2761697803878441,0.06353387657989344,0.27461139896373055,-0.10491875684669916,-0.20226121508803752,0.44041450777202074,-1.0020146382941253,-0.11718384596997017,0.04145077720207254,-0.4362227578468175,0.5810148741410299,0.31088082901554404,-1.4029982321208887,-0.08711657780369303,0.015544041450777202
2024-04-08,-0.7891777074181446,-0.420920889128761,0.15979381443298968,0.09124577342239852,0.6094874392001285,0.5103092783505154,0.4675086891322515,0.19819214743067948,0.7989690721649485,-0.448087295043438,-0.2842032417398377,0.25773195876288657,-1.0151920494375093,-0.4165199137924832,0.03608247422680412,0.14470559199099278,0.43557844675768426,0.5154639175257731,-0.6376881685340723,-0.2706404413804861,0.13402061855670103
